"model","scenario","region","variable","unit","year","value"
"WITCH 6.0","SSP2_ce_narrow","usa","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2060,1.34778762581677e-12
"WITCH 6.0","SSP2_ce_narrow","world","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2060,1.15432787189813e-11
"WITCH 6.0","SSP2_ce_narrow","brazil","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,2.86583933646124e-13
"WITCH 6.0","SSP2_ce_narrow","canada","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,5.89678737645479e-13
"WITCH 6.0","SSP2_ce_narrow","ccasia","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,3.30407691986881e-13
"WITCH 6.0","SSP2_ce_narrow","china","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,1.24307905065755e-13
"WITCH 6.0","SSP2_ce_narrow","eu27","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,3.5175975683831e-13
"WITCH 6.0","SSP2_ce_narrow","india","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,3.05562806064853e-13
"WITCH 6.0","SSP2_ce_narrow","indonesia","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,1.44111371604949e-13
"WITCH 6.0","SSP2_ce_narrow","japan","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,2.92770079387259e-13
"WITCH 6.0","SSP2_ce_narrow","korea","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,3.05574066068466e-13
"WITCH 6.0","SSP2_ce_narrow","laca","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,3.21557178096348e-13
"WITCH 6.0","SSP2_ce_narrow","mena","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,2.25243954132165e-13
"WITCH 6.0","SSP2_ce_narrow","mexico","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,3.14172776069061e-13
"WITCH 6.0","SSP2_ce_narrow","oceania","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,3.61421653323575e-13
"WITCH 6.0","SSP2_ce_narrow","othereurope","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,4.07960079839092e-13
"WITCH 6.0","SSP2_ce_narrow","sasia","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,1.39604415973389e-12
"WITCH 6.0","SSP2_ce_narrow","seasia","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,1.11882019232881e-13
"WITCH 6.0","SSP2_ce_narrow","southafrica","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,1.86803735528073e-13
"WITCH 6.0","SSP2_ce_narrow","ssa","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,1.16343945768216e-12
"WITCH 6.0","SSP2_ce_narrow","te","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,2.18214183418316e-13
"WITCH 6.0","SSP2_ce_narrow","usa","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,9.9701248136181e-13
"WITCH 6.0","SSP2_ce_narrow","world","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2065,8.43450802672545e-12
"WITCH 6.0","SSP2_ce_narrow","brazil","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,2.20039636820621e-13
"WITCH 6.0","SSP2_ce_narrow","canada","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,4.51362462945724e-13
"WITCH 6.0","SSP2_ce_narrow","ccasia","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,2.24395527405355e-13
"WITCH 6.0","SSP2_ce_narrow","china","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,9.4792402545812e-14
"WITCH 6.0","SSP2_ce_narrow","eu27","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,2.68325276696948e-13
"WITCH 6.0","SSP2_ce_narrow","india","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,2.04316806829046e-13
"WITCH 6.0","SSP2_ce_narrow","indonesia","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,9.99461086946539e-14
"WITCH 6.0","SSP2_ce_narrow","japan","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,2.23600720167446e-13
"WITCH 6.0","SSP2_ce_narrow","korea","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,2.30884601640171e-13
"WITCH 6.0","SSP2_ce_narrow","laca","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,2.36777817305562e-13
"WITCH 6.0","SSP2_ce_narrow","mena","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,1.66403614105691e-13
"WITCH 6.0","SSP2_ce_narrow","mexico","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,2.39708540222085e-13
"WITCH 6.0","SSP2_ce_narrow","oceania","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,2.7452178875283e-13
"WITCH 6.0","SSP2_ce_narrow","othereurope","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,3.12186066592511e-13
"WITCH 6.0","SSP2_ce_narrow","sasia","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,9.2070341069705e-13
"WITCH 6.0","SSP2_ce_narrow","seasia","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,8.27241826818665e-14
"WITCH 6.0","SSP2_ce_narrow","southafrica","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,1.36180075947562e-13
"WITCH 6.0","SSP2_ce_narrow","ssa","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,9.10005278287232e-13
"WITCH 6.0","SSP2_ce_narrow","te","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,1.66217680701631e-13
"WITCH 6.0","SSP2_ce_narrow","usa","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,7.47603125473089e-13
"WITCH 6.0","SSP2_ce_narrow","world","Final Energy|Transportation|Light-Duty Vehicle|Hydrogen|Fuel-Cell-Electric","EJ/yr",2070,6.21069512451289e-12
"WITCH 6.0","SSP2_ce_narrow","brazil","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,2.7057888e-10
"WITCH 6.0","SSP2_ce_narrow","canada","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,1.05224799686796e-09
"WITCH 6.0","SSP2_ce_narrow","ccasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,2.74422745138853e-10
"WITCH 6.0","SSP2_ce_narrow","china","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,2.3856768e-10
"WITCH 6.0","SSP2_ce_narrow","eu27","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,4.4500806013821e-10
"WITCH 6.0","SSP2_ce_narrow","india","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,2.7416448e-10
"WITCH 6.0","SSP2_ce_narrow","indonesia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,2.7416448e-10
"WITCH 6.0","SSP2_ce_narrow","japan","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,3.78807094467139e-10
"WITCH 6.0","SSP2_ce_narrow","korea","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,1.65530576899669e-10
"WITCH 6.0","SSP2_ce_narrow","laca","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,2.7057888e-10
"WITCH 6.0","SSP2_ce_narrow","mena","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,2.445984e-10
"WITCH 6.0","SSP2_ce_narrow","mexico","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,7.53023245366123e-11
"WITCH 6.0","SSP2_ce_narrow","oceania","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,2.27099420559918e-05
"WITCH 6.0","SSP2_ce_narrow","othereurope","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,0.00031859948657809
"WITCH 6.0","SSP2_ce_narrow","sasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,2.7416448e-10
"WITCH 6.0","SSP2_ce_narrow","seasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,2.7416448e-10
"WITCH 6.0","SSP2_ce_narrow","southafrica","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,2.6262144e-10
"WITCH 6.0","SSP2_ce_narrow","ssa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,2.53642752e-10
"WITCH 6.0","SSP2_ce_narrow","te","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,2.43347355706259e-10
"WITCH 6.0","SSP2_ce_narrow","usa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,6.8078763063298e-11
"WITCH 6.0","SSP2_ce_narrow","world","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2005,0.00034131476862495
"WITCH 6.0","SSP2_ce_narrow","brazil","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,2.14488686641231e-10
"WITCH 6.0","SSP2_ce_narrow","canada","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,4.91174033226674e-06
"WITCH 6.0","SSP2_ce_narrow","ccasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,2.39999234762897e-10
"WITCH 6.0","SSP2_ce_narrow","china","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,0.000893082733410159
"WITCH 6.0","SSP2_ce_narrow","eu27","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,0.000121134267889033
"WITCH 6.0","SSP2_ce_narrow","india","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,1.94249747217421e-10
"WITCH 6.0","SSP2_ce_narrow","indonesia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,2.04033788990706e-10
"WITCH 6.0","SSP2_ce_narrow","japan","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,1.21602025126072e-06
"WITCH 6.0","SSP2_ce_narrow","korea","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,1.1864524096509e-06
"WITCH 6.0","SSP2_ce_narrow","laca","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,2.0819722368526e-10
"WITCH 6.0","SSP2_ce_narrow","mena","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,1.97913284215404e-10
"WITCH 6.0","SSP2_ce_narrow","mexico","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,5.76900468235557e-11
"WITCH 6.0","SSP2_ce_narrow","oceania","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,2.01997984255124e-05
"WITCH 6.0","SSP2_ce_narrow","othereurope","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,0.000210332320049934
"WITCH 6.0","SSP2_ce_narrow","sasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,2.37921133822022e-10
"WITCH 6.0","SSP2_ce_narrow","seasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,2.56616666152898e-10
"WITCH 6.0","SSP2_ce_narrow","southafrica","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,2.19958699780083e-10
"WITCH 6.0","SSP2_ce_narrow","ssa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,2.08811560012419e-10
"WITCH 6.0","SSP2_ce_narrow","te","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,2.05276505901424e-10
"WITCH 6.0","SSP2_ce_narrow","usa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,5.45239528194138e-11
"WITCH 6.0","SSP2_ce_narrow","world","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2010,0.00125206583244835
"WITCH 6.0","SSP2_ce_narrow","brazil","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,1.56619355492364e-10
"WITCH 6.0","SSP2_ce_narrow","canada","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,3.14777449981798e-05
"WITCH 6.0","SSP2_ce_narrow","ccasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,2.31022628361696e-10
"WITCH 6.0","SSP2_ce_narrow","china","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,0.0261599261589861
"WITCH 6.0","SSP2_ce_narrow","eu27","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,0.000404789869921079
"WITCH 6.0","SSP2_ce_narrow","india","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,1.77816252185846e-05
"WITCH 6.0","SSP2_ce_narrow","indonesia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,2.28445727688887e-10
"WITCH 6.0","SSP2_ce_narrow","japan","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,4.59045558961897e-06
"WITCH 6.0","SSP2_ce_narrow","korea","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,5.26950502227719e-06
"WITCH 6.0","SSP2_ce_narrow","laca","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,1.73781249735137e-10
"WITCH 6.0","SSP2_ce_narrow","mena","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,4.15746778936851e-06
"WITCH 6.0","SSP2_ce_narrow","mexico","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,5.14812712922574e-11
"WITCH 6.0","SSP2_ce_narrow","oceania","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,1.74826871930409e-05
"WITCH 6.0","SSP2_ce_narrow","othereurope","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,0.000161065798162539
"WITCH 6.0","SSP2_ce_narrow","sasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,2.03867924682692e-10
"WITCH 6.0","SSP2_ce_narrow","seasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,2.20743762029441e-10
"WITCH 6.0","SSP2_ce_narrow","southafrica","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,1.9665317448351e-10
"WITCH 6.0","SSP2_ce_narrow","ssa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,1.54585440715551e-10
"WITCH 6.0","SSP2_ce_narrow","te","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,1.82683879420246e-10
"WITCH 6.0","SSP2_ce_narrow","usa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,4.48951102523561e-11
"WITCH 6.0","SSP2_ce_narrow","world","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2015,0.0268065431576603
"WITCH 6.0","SSP2_ce_narrow","brazil","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,1.04000223368012e-05
"WITCH 6.0","SSP2_ce_narrow","canada","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,0.000577967792098864
"WITCH 6.0","SSP2_ce_narrow","ccasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,2.16060962849434e-10
"WITCH 6.0","SSP2_ce_narrow","china","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,0.0882996229236794
"WITCH 6.0","SSP2_ce_narrow","eu27","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,0.00202217174541712
"WITCH 6.0","SSP2_ce_narrow","india","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,0.000150854534411833
"WITCH 6.0","SSP2_ce_narrow","indonesia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,2.49418203979023e-10
"WITCH 6.0","SSP2_ce_narrow","japan","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,2.30036313806507e-05
"WITCH 6.0","SSP2_ce_narrow","korea","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,0.000329952279512012
"WITCH 6.0","SSP2_ce_narrow","laca","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,1.50760230576339e-10
"WITCH 6.0","SSP2_ce_narrow","mena","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,2.83416728827741e-05
"WITCH 6.0","SSP2_ce_narrow","mexico","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,4.6435738855292e-07
"WITCH 6.0","SSP2_ce_narrow","oceania","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,4.4753941168321e-05
"WITCH 6.0","SSP2_ce_narrow","othereurope","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,0.000358638755658177
"WITCH 6.0","SSP2_ce_narrow","sasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,1.85656647392211e-10
"WITCH 6.0","SSP2_ce_narrow","seasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,1.59196563302623e-10
"WITCH 6.0","SSP2_ce_narrow","southafrica","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,1.7060729279863e-10
"WITCH 6.0","SSP2_ce_narrow","ssa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,8.63838039885276e-11
"WITCH 6.0","SSP2_ce_narrow","te","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,1.40623969249054e-10
"WITCH 6.0","SSP2_ce_narrow","usa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,3.97871332212604e-11
"WITCH 6.0","SSP2_ce_narrow","world","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2020,0.0918461730544293
"WITCH 6.0","SSP2_ce_narrow","brazil","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,7.21158652207585e-06
"WITCH 6.0","SSP2_ce_narrow","canada","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,0.000396741069394073
"WITCH 6.0","SSP2_ce_narrow","ccasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,1.55495426085442e-10
"WITCH 6.0","SSP2_ce_narrow","china","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,0.0626020452767058
"WITCH 6.0","SSP2_ce_narrow","eu27","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,0.00137843721785574
"WITCH 6.0","SSP2_ce_narrow","india","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,0.000111831992723979
"WITCH 6.0","SSP2_ce_narrow","indonesia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,1.79091594148659e-10
"WITCH 6.0","SSP2_ce_narrow","japan","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,1.52183628682268e-05
"WITCH 6.0","SSP2_ce_narrow","korea","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,0.000224126837114853
"WITCH 6.0","SSP2_ce_narrow","laca","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,1.06956118003605e-10
"WITCH 6.0","SSP2_ce_narrow","mena","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,2.03269201378932e-05
"WITCH 6.0","SSP2_ce_narrow","mexico","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,3.26580966413446e-07
"WITCH 6.0","SSP2_ce_narrow","oceania","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,3.13383564905039e-05
"WITCH 6.0","SSP2_ce_narrow","othereurope","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,0.000246286038263032
"WITCH 6.0","SSP2_ce_narrow","sasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,1.34779483061348e-10
"WITCH 6.0","SSP2_ce_narrow","seasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,1.13555386778126e-10
"WITCH 6.0","SSP2_ce_narrow","southafrica","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,1.16737140105564e-10
"WITCH 6.0","SSP2_ce_narrow","ssa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,6.33780767434018e-11
"WITCH 6.0","SSP2_ce_narrow","te","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,9.52792504357595e-11
"WITCH 6.0","SSP2_ce_narrow","usa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,2.73723522534262e-11
"WITCH 6.0","SSP2_ce_narrow","world","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2025,0.0650338912316874
"WITCH 6.0","SSP2_ce_narrow","brazil","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,5.5804368629604e-06
"WITCH 6.0","SSP2_ce_narrow","canada","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,0.000309234428999514
"WITCH 6.0","SSP2_ce_narrow","ccasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,1.25610349570095e-10
"WITCH 6.0","SSP2_ce_narrow","china","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,0.0495364547186084
"WITCH 6.0","SSP2_ce_narrow","eu27","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,0.00105418717532546
"WITCH 6.0","SSP2_ce_narrow","india","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,9.32725836921343e-05
"WITCH 6.0","SSP2_ce_narrow","indonesia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,1.46079883658547e-10
"WITCH 6.0","SSP2_ce_narrow","japan","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,1.13795582824781e-05
"WITCH 6.0","SSP2_ce_narrow","korea","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,0.000171962088676096
"WITCH 6.0","SSP2_ce_narrow","laca","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,8.52351645628193e-11
"WITCH 6.0","SSP2_ce_narrow","mena","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,1.65889596629307e-05
"WITCH 6.0","SSP2_ce_narrow","mexico","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,2.59171755520636e-07
"WITCH 6.0","SSP2_ce_narrow","oceania","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,2.49433120884398e-05
