"model","scenario","region","variable","unit","year","value"
"WITCH 6.0","SSP2_BAU","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.085789762128
"WITCH 6.0","SSP2_BAU","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.085789762128
"WITCH 6.0","SSP2_BAU","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.340217385408
"WITCH 6.0","SSP2_BAU","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.340217385408
"WITCH 6.0","SSP2_BAU","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.055283724288
"WITCH 6.0","SSP2_BAU","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.055283724288
"WITCH 6.0","SSP2_BAU","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.000452862288
"WITCH 6.0","SSP2_BAU","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.000452862288
"WITCH 6.0","SSP2_BAU","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.039771245088
"WITCH 6.0","SSP2_BAU","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.039771245088
"WITCH 6.0","SSP2_BAU","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.002707002288
"WITCH 6.0","SSP2_BAU","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.002707002288
"WITCH 6.0","SSP2_BAU","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.041637837888
"WITCH 6.0","SSP2_BAU","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.041637837888
"WITCH 6.0","SSP2_BAU","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.000266292288
"WITCH 6.0","SSP2_BAU","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.000266292288
"WITCH 6.0","SSP2_BAU","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.002562588288
"WITCH 6.0","SSP2_BAU","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.002562588288
"WITCH 6.0","SSP2_BAU","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.013787437248
"WITCH 6.0","SSP2_BAU","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.013787437248
"WITCH 6.0","SSP2_BAU","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.040493865888
"WITCH 6.0","SSP2_BAU","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.040493865888
"WITCH 6.0","SSP2_BAU","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,5.67648e-07
"WITCH 6.0","SSP2_BAU","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,5.67648e-07
"WITCH 6.0","SSP2_BAU","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.016941979008
"WITCH 6.0","SSP2_BAU","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.016941979008
"WITCH 6.0","SSP2_BAU","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,5.67648e-07
"WITCH 6.0","SSP2_BAU","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,5.67648e-07
"WITCH 6.0","SSP2_BAU","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.004036025088
"WITCH 6.0","SSP2_BAU","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.004036025088
"WITCH 6.0","SSP2_BAU","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.002203452288
"WITCH 6.0","SSP2_BAU","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.002203452288
"WITCH 6.0","SSP2_BAU","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.188333084448
"WITCH 6.0","SSP2_BAU","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.188333084448
"WITCH 6.0","SSP2_BAU","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.96807428856
"WITCH 6.0","SSP2_BAU","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.96807428856
"WITCH 6.0","SSP2_BAU","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.174026063088
"WITCH 6.0","SSP2_BAU","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.174026063088
"WITCH 6.0","SSP2_BAU","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.036051205248
"WITCH 6.0","SSP2_BAU","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.036051205248
"WITCH 6.0","SSP2_BAU","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,9.576288e-06
"WITCH 6.0","SSP2_BAU","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,9.576288e-06
"WITCH 6.0","SSP2_BAU","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.201276998928
"WITCH 6.0","SSP2_BAU","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.201276998928
"WITCH 6.0","SSP2_BAU","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.466119635328
"WITCH 6.0","SSP2_BAU","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.466119635328
"WITCH 6.0","SSP2_BAU","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.093368304288
"WITCH 6.0","SSP2_BAU","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.093368304288
"WITCH 6.0","SSP2_BAU","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.003458378448
"WITCH 6.0","SSP2_BAU","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.003458378448
"WITCH 6.0","SSP2_BAU","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.050267570688
"WITCH 6.0","SSP2_BAU","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.050267570688
"WITCH 6.0","SSP2_BAU","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.011978051328
"WITCH 6.0","SSP2_BAU","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.011978051328
"WITCH 6.0","SSP2_BAU","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.060912132768
"WITCH 6.0","SSP2_BAU","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.060912132768
"WITCH 6.0","SSP2_BAU","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.000379152288
"WITCH 6.0","SSP2_BAU","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.000379152288
"WITCH 6.0","SSP2_BAU","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.005315096448
"WITCH 6.0","SSP2_BAU","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.005315096448
"WITCH 6.0","SSP2_BAU","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.015503328288
"WITCH 6.0","SSP2_BAU","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.015503328288
"WITCH 6.0","SSP2_BAU","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.088819687728
"WITCH 6.0","SSP2_BAU","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.088819687728
"WITCH 6.0","SSP2_BAU","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.002896869888
"WITCH 6.0","SSP2_BAU","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.002896869888
"WITCH 6.0","SSP2_BAU","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.046791013248
"WITCH 6.0","SSP2_BAU","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.046791013248
"WITCH 6.0","SSP2_BAU","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,5.67648e-07
"WITCH 6.0","SSP2_BAU","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,5.67648e-07
"WITCH 6.0","SSP2_BAU","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.004732203888
"WITCH 6.0","SSP2_BAU","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.004732203888
"WITCH 6.0","SSP2_BAU","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.006209334288
"WITCH 6.0","SSP2_BAU","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.006209334288
"WITCH 6.0","SSP2_BAU","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.218652283008
"WITCH 6.0","SSP2_BAU","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.218652283008
"WITCH 6.0","SSP2_BAU","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,1.48676745312
"WITCH 6.0","SSP2_BAU","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,1.48676745312
"WITCH 6.0","SSP2_BAU","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.201384927648
"WITCH 6.0","SSP2_BAU","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.201384927648
"WITCH 6.0","SSP2_BAU","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.037111212288
"WITCH 6.0","SSP2_BAU","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.037111212288
"WITCH 6.0","SSP2_BAU","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,1.3439088e-05
"WITCH 6.0","SSP2_BAU","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,1.3439088e-05
"WITCH 6.0","SSP2_BAU","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.448996673088
"WITCH 6.0","SSP2_BAU","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.448996673088
"WITCH 6.0","SSP2_BAU","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.513400543488
"WITCH 6.0","SSP2_BAU","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.513400543488
"WITCH 6.0","SSP2_BAU","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.116162363088
"WITCH 6.0","SSP2_BAU","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.116162363088
"WITCH 6.0","SSP2_BAU","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.053231601888
"WITCH 6.0","SSP2_BAU","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.053231601888
"WITCH 6.0","SSP2_BAU","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.090929937888
"WITCH 6.0","SSP2_BAU","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.090929937888
"WITCH 6.0","SSP2_BAU","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.027966960288
"WITCH 6.0","SSP2_BAU","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.027966960288
"WITCH 6.0","SSP2_BAU","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.069973365888
"WITCH 6.0","SSP2_BAU","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.069973365888
"WITCH 6.0","SSP2_BAU","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.000169884288
"WITCH 6.0","SSP2_BAU","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.000169884288
"WITCH 6.0","SSP2_BAU","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.007291317888
"WITCH 6.0","SSP2_BAU","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.007291317888
"WITCH 6.0","SSP2_BAU","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.015175170288
"WITCH 6.0","SSP2_BAU","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.015175170288
"WITCH 6.0","SSP2_BAU","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.125660723328
"WITCH 6.0","SSP2_BAU","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.125660723328
"WITCH 6.0","SSP2_BAU","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.002987013888
"WITCH 6.0","SSP2_BAU","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.002987013888
"WITCH 6.0","SSP2_BAU","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.077620847328
"WITCH 6.0","SSP2_BAU","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.077620847328
"WITCH 6.0","SSP2_BAU","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,5.67648e-07
"WITCH 6.0","SSP2_BAU","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,5.67648e-07
"WITCH 6.0","SSP2_BAU","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.004926175488
"WITCH 6.0","SSP2_BAU","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.004926175488
"WITCH 6.0","SSP2_BAU","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.018723696768
"WITCH 6.0","SSP2_BAU","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.018723696768
"WITCH 6.0","SSP2_BAU","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.198997694208
"WITCH 6.0","SSP2_BAU","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.198997694208
"WITCH 6.0","SSP2_BAU","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,2.01072411576
"WITCH 6.0","SSP2_BAU","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,2.01072411576
"WITCH 6.0","SSP2_BAU","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.256602574166953
"WITCH 6.0","SSP2_BAU","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.256602574166953
"WITCH 6.0","SSP2_BAU","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0467290167895919
"WITCH 6.0","SSP2_BAU","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0467290167895919
"WITCH 6.0","SSP2_BAU","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,3.2168437574653e-05
"WITCH 6.0","SSP2_BAU","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,3.2168437574653e-05
"WITCH 6.0","SSP2_BAU","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.711160994737857
"WITCH 6.0","SSP2_BAU","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.711160994737857
"WITCH 6.0","SSP2_BAU","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.557516216281108
"WITCH 6.0","SSP2_BAU","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.557516216281108
"WITCH 6.0","SSP2_BAU","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.22513250909492
"WITCH 6.0","SSP2_BAU","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.22513250909492
"WITCH 6.0","SSP2_BAU","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0563652294206771
"WITCH 6.0","SSP2_BAU","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0563652294206771
"WITCH 6.0","SSP2_BAU","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.137996318737857
"WITCH 6.0","SSP2_BAU","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.137996318737857
"WITCH 6.0","SSP2_BAU","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0326522403378571
"WITCH 6.0","SSP2_BAU","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0326522403378571
"WITCH 6.0","SSP2_BAU","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0959570336895884
"WITCH 6.0","SSP2_BAU","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0959570336895884
"WITCH 6.0","SSP2_BAU","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.000464478148487321
"WITCH 6.0","SSP2_BAU","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.000464478148487321
"WITCH 6.0","SSP2_BAU","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.00729126633785714
"WITCH 6.0","SSP2_BAU","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.00729126633785714
"WITCH 6.0","SSP2_BAU","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0153702568462151
"WITCH 6.0","SSP2_BAU","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0153702568462151
"WITCH 6.0","SSP2_BAU","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.132123272441064
"WITCH 6.0","SSP2_BAU","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.132123272441064
"WITCH 6.0","SSP2_BAU","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.00371702793090746
"WITCH 6.0","SSP2_BAU","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.00371702793090746
"WITCH 6.0","SSP2_BAU","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.156450970136464
"WITCH 6.0","SSP2_BAU","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.156450970136464
"WITCH 6.0","SSP2_BAU","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.00333181012809314
"WITCH 6.0","SSP2_BAU","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.00333181012809314
"WITCH 6.0","SSP2_BAU","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0189495126719577
"WITCH 6.0","SSP2_BAU","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0189495126719577
"WITCH 6.0","SSP2_BAU","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0504394703093385
"WITCH 6.0","SSP2_BAU","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0504394703093385
"WITCH 6.0","SSP2_BAU","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.330728699176428
"WITCH 6.0","SSP2_BAU","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.330728699176428
"WITCH 6.0","SSP2_BAU","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,2.8390110658208
"WITCH 6.0","SSP2_BAU","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,2.8390110658208
"WITCH 6.0","SSP2_BAU","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.359560347195302
"WITCH 6.0","SSP2_BAU","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.359560347195302
"WITCH 6.0","SSP2_BAU","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.0371808516320202
"WITCH 6.0","SSP2_BAU","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.0371808516320202
"WITCH 6.0","SSP2_BAU","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,4.66528866206836e-05
"WITCH 6.0","SSP2_BAU","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,4.66528866206836e-05
"WITCH 6.0","SSP2_BAU","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.806128644493521
"WITCH 6.0","SSP2_BAU","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.806128644493521
"WITCH 6.0","SSP2_BAU","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.484418823973689
"WITCH 6.0","SSP2_BAU","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.484418823973689
"WITCH 6.0","SSP2_BAU","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.348784892720297
"WITCH 6.0","SSP2_BAU","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.348784892720297
"WITCH 6.0","SSP2_BAU","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.046703116888483
"WITCH 6.0","SSP2_BAU","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.046703116888483
"WITCH 6.0","SSP2_BAU","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.109799456638686
"WITCH 6.0","SSP2_BAU","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.109799456638686
"WITCH 6.0","SSP2_BAU","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.0296255302626339
"WITCH 6.0","SSP2_BAU","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.0296255302626339
"WITCH 6.0","SSP2_BAU","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.0763500813365286
"WITCH 6.0","SSP2_BAU","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.0763500813365286
"WITCH 6.0","SSP2_BAU","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.000757128357688409
"WITCH 6.0","SSP2_BAU","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.000757128357688409
"WITCH 6.0","SSP2_BAU","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.00580143796172899
"WITCH 6.0","SSP2_BAU","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.00580143796172899
"WITCH 6.0","SSP2_BAU","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.017718849043219
"WITCH 6.0","SSP2_BAU","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.017718849043219
"WITCH 6.0","SSP2_BAU","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.10512645305352
"WITCH 6.0","SSP2_BAU","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.10512645305352
"WITCH 6.0","SSP2_BAU","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.00295752561269228
"WITCH 6.0","SSP2_BAU","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.00295752561269228
"WITCH 6.0","SSP2_BAU","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.13439577962023
"WITCH 6.0","SSP2_BAU","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.13439577962023
"WITCH 6.0","SSP2_BAU","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.00392190711123088
"WITCH 6.0","SSP2_BAU","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.00392190711123088
"WITCH 6.0","SSP2_BAU","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.0266740002481636
"WITCH 6.0","SSP2_BAU","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.0266740002481636
"WITCH 6.0","SSP2_BAU","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.0519560458913279
"WITCH 6.0","SSP2_BAU","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.0519560458913279
"WITCH 6.0","SSP2_BAU","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.929954635780728
"WITCH 6.0","SSP2_BAU","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.929954635780728
"WITCH 6.0","SSP2_BAU","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,3.57786216070831
"WITCH 6.0","SSP2_BAU","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,3.57786216070831
"WITCH 6.0","SSP2_BAU","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2035,0.353927167365669
"WITCH 6.0","SSP2_BAU","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2035,0.353927167365669
"WITCH 6.0","SSP2_BAU","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2035,0.0295836682014292
"WITCH 6.0","SSP2_BAU","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2035,0.0295836682014292
"WITCH 6.0","SSP2_BAU","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2035,5.08213183274271e-05
"WITCH 6.0","SSP2_BAU","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2035,5.08213183274271e-05
"WITCH 6.0","SSP2_BAU","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2035,0.993270381264677
"WITCH 6.0","SSP2_BAU","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2035,0.993270381264677
"WITCH 6.0","SSP2_BAU","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2035,0.385437264880247
"WITCH 6.0","SSP2_BAU","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2035,0.385437264880247
